country,year,co2,coal_co2,cement_co2,gas_co2,oil_co2,methane,n2o,ghg,warmingimpact
South Korea,1999,410518800,145634740,23719440,35797460,200628200,35170972,16246183,444353180,0.004370601
South Korea,2000,439980670,163883140,24755890,40204092,206229060,37050456,14898789,474523400,0.004583682
South Korea,2001,455630660,174625620,25665290,44163024,206082690,36794536,15500723,490842100,0.004801681
South Korea,2002,476064900,187636530,27107070,49069016,207115520,35029496,12731165,507069600,0.005024037
South Korea,2003,485212800,195319070,27920400,51400624,205372460,35333108,12243472,516536800,0.005248388
South Korea,2004,491389440,203137980,26123590,60234056,196255760,35882252,13052012,524867940,0.005473548
South Korea,2005,498688300,209293470,23325880,65269576,195069380,36326892,13229779,533677020,0.005700133
South Korea,2006,503478180,216428260,23139680,67995040,190054240,36984084,12671046,538892350,0.005927359
South Korea,2007,521708740,228427150,26275120,73370120,187258130,37284084,12657193,557803800,0.006163687
South Korea,2008,532650750,253041250,26079810,75924330,171088320,34659864,12099287,566225600,0.006399754
South Korea,2009,537819840,262394530,24553390,72171180,172708270,35284480,11955042,572638900,0.006642174
South Korea,2010,594339140,295050340,24297350,91541240,176156430,35873280,12444296,629962240,0.006911749
South Korea,2011,623442800,320169100,24720600,98512940,171468670,36119310,12477370,661308400,0.007195689
South Korea,2012,627943040,316989860,24848600,106566310,170817250,36973204,12640030,666282200,0.007485375
South Korea,2013,634580700,320643620,25050140,111530860,168582200,37175324,12484762,672719170,0.007780676
South Korea,2014,629366460,331303870,25411990,101445310,161533520,37659264,12108982,668110800,0.008075524
South Korea,2015,634177300,335411300,25778710,92588920,170593980,38225536,12477018,673841400,0.008373838
South Korea,2016,637914050,320697340,26671760,96655490,184034140,38388256,12946322,677874500,0.008671165
South Korea,2017,654537300,337668770,26350580,100860580,179413380,39105330,13035877,695344450,0.008976685
South Korea,2018,670168700,340347600,24702060,117172670,177632930,39393420,13096566,711171800,0.009291928
South Korea,2019,646102200,321606080,24929900,113586430,175797340,39535870,12887984,686979600,0.009596849
South Korea,2020,597634300,282883420,22865592,116634536,165067870,43406584,12975411,642406900,0.009884247
South Korea,2021,616075000,283908350,23704068,126789736,171484220,44972324,13317980,662685950,0.010183747
South Korea,2022,602092400,268099120,23408958,126731784,173663950,45351496,13443122,649373600,0.010481222
Spain,1950,33035424,26511980,1246698,0,5276745,20213350,9258544,68466720,0.001631756
Spain,1951,33115140,26446012,1355738,0,5313388,20677392,9387300,69531160,0.001668885
Spain,1952,37602650,29158112,1464616,0,6979920,21408598,9553409,75018680,0.00170959
Spain,1953,38931492,30106256,1610139,0,7215095,22020770,9751851,77405170,0.00175242
Spain,1954,39724348,30076886,1882733,0,7764732,22583378,9977602,79359870,0.001796679
Spain,1955,40271840,29605120,2140593,0,8526128,23135594,10225639,80911300,0.001841962
Spain,1956,42333068,29590464,2336845,0,10405760,23759252,10490941,84682380,0.001891174
Spain,1957,50213350,33441326,2456776,0,14315248,24756080,10768482,94427430,0.001946254
Spain,1958,55872810,36152690,2631222,0,17088896,25679804,11053243,102086660,0.002004759
Spain,1959,52078930,32763488,2831107,0,16484337,26077552,11340198,106248360,0.002065059
Spain,1960,48865572,31796192,2834742,0,14234640,26718600,11624326,93843130,0.002119597
Spain,1961,53606856,33579188,3274714,0,16752953,28183582,12793562,101283480,0.002179184
Spain,1962,59975850,34514880,3605210,0,21855760,28577268,13125716,105152216,0.002240308
Spain,1963,58742904,34478240,3830535,3664,20430464,28849774,13215374,100854776,0.002299195
Spain,1964,64323810,32543648,4201232,3664,27575264,29083530,13514139,107199976,0.002360416
Spain,1965,71020450,34470910,4789986,7328,31752224,29131882,13781557,109513700,0.002421872
Spain,1966,77617016,31920768,5967494,14656,39714096,29400292,14512474,129072420,0.00249178
Spain,1967,86393976,32140610,6658008,7328,47588030,30664732,15091634,131278936,0.002563896
Spain,1968,97017230,32735412,7392413,3664,56885748,31737914,16000099,160272430,0.002649758
Spain,1969,96736940,32795224,8064171,128235,55749310,33138038,16628400,150078200,0.00273207
Spain,1970,116766490,36378716,8253199.5,164875,71969700,33750080,15747487,193701950,0.002834226
Spain,1971,128458560,35130430,8433242,817072,84077810,34181100,16641842,189074990,0.002934096
Spain,1972,144716260,36184748,9562046,1626775,97342690,34577770,17053276,198832060,0.003037593
Spain,1973,154957340,35119440,10863208,2158096,106816590,34471620,18197974,206397280,0.003143161
Spain,1974,172665700,36749920,10735213,2070159.9,123110400,34309424,19198112,223008270,0.003254879
Spain,1975,181053620,41140224,11564552,2539203,125809650,34387628,19001886,228735380,0.003368245
Spain,1976,197745940,40615440,12021452,3312256,141796800,34734144,19650548,245485600,0.003488514
Spain,1977,194829090,44356384,13274227,3066768,134131710,35773176,19430082,243320290,0.003607553
Spain,1978,199513870,36230292,14251321,3088808,145943460,36220750,21088840,249396320,0.003728275
Spain,1979,202746540,42153560,13075674,3506385,144010930,36029668,21245530,252375970,0.003849276
Spain,1980,213911900,49251490,13040435,3986432,147633550,36570316,21719058,264722740,0.003975472
Spain,1981,206096210,56761684,13303598,4407714,131623220,37026708,20285342,256229800,0.00409577
Spain,1982,208598540,66296416,13596790,4788848,123916480,39833590,20590700,262459760,0.004222572
Spain,1983,203435150,69348530,14002683,5038000,115045940,39139150,19955264,255715870,0.004344717
Spain,1984,197667200,69517070,11550656,4785184,111814290,39443670,21495216,250829170,0.004464697
Spain,1985,199931400,75007110,10920511,5382514,108621260,39488690,21214056,253248220,0.004585746
Spain,1986,189112670,73439810,10778226,5023247,99717500,40801404,21739442,244172900,0.004704277
Spain,1987,189508060,70319490,10254178,5485008,103310140,39033824,21824794,243300140,0.0048172
Spain,1988,197457900,60992068,11246320,7507674,117568930,41646640,22877806,255224370,0.004937586
Spain,1989,224885400,75424660,12040211,10123796,127150184,41991380,22310752,281732580,0.005067785
Spain,1990,230174100,79806664,12279006,12062327,121261410,42495016,22010942,286842560,0.005199915
Spain,1991,240009180,82396344,11700779,13462755,127755304,42642388,21472458,294724000,0.005335006
Spain,1992,248411680,85649650,10438315,14570391,133044110,42918504,20007256,298071070,0.005471284
Spain,1993,239808910,82449020,9913558,14168416,128568850,42226028,20355898,288793500,0.00560249
Spain,1994,252047020,82940910,11498993,15212058,137165940,42734372,20917382,290235870,0.00573546
Spain,1995,265779230,85879300,12364557,18878400,143469280,43129064,20756840,325914720,0.005884974
Spain,1996,253237170,72659256,12114612,21289038,142029020,44048696,22776886,311427230,0.00602876
Spain,1997,265567170,75331440,12751534,27488872,144682860,46074268,22514524,315463330,0.006175592
Spain,1998,274317820,73455560,13808942,28462334,152941300,46598180,23587694,334666270,0.006331048
Spain,1999,297773500,83531144,14431604,32501598,161364820,47054340,23708706,357497700,0.006497874
Spain,2000,310071580,88321496,14727624,37152880,163468740,47789144,24054850,366208350,0.006668754
Spain,2001,311808860,81098080,15014369,39969532,169398600,48838200,23639366,371373400,0.006842753
Spain,2002,331950080,90916850,15530168,45027390,173920560,49435140,23225114,395617000,0.00702326
Spain,2003,336332540,84293096,16037506,51278640,178249710,49548148,24344912,403217760,0.007208693
Spain,2004,353011420,87367010,16292143,58736456,183598340,49622590,23762824,415476450,0.007399185
Spain,2005,368338800,87765560,16791774,68911800,187750910,49688240,22270748,426566900,0.007594688
Spain,2006,359654340,77952430,16744749,74012424,183442670,49519264,22360082,415751260,0.007782548
Spain,2007,367400540,84629070,16823910,75625896,182939140,50577184,22840404,426040060,0.007980092
Spain,2008,335888930,59334170,14389498,82522820,173208700,49215730,20515654,390615300,0.008154538
Spain,2009,296501380,45080904,11401951,73679840,161035470,51830092,20230724,353437860,0.008315729
Spain,2010,282938430,36352370,11197403,73622560,156338720,50287744,20920838,336454400,0.008465866
Spain,2011,283800600,54215350,9522689,68024410,146018000,49487530,20110280,353413540,0.008622089
Spain,2012,278061200,63252868,8754204,65077500,134677870,47987460,19523912,331114300,0.008765367
Spain,2013,251941740,49190516,7642356,59055030,129347416,46022852,20387622,305802850,0.008895453
Spain,2014,254181220,54142110,8896821,54251356,129901720,46903670,20785662,308413300,0.009027141
Spain,2015,270740220,61840900,9216019,56602970,136332300,48088890,21216588,324089500,0.009167015
Spain,2016,259624910,45677290,9413649,57652816,140242900,47720772,20960154,313607200,0.009299829
Spain,2017,273579840,53598264,9448701,62528336,141131620,47731280,21307422,330348400,0.009436334
Spain,2018,268589920,48081436,9667446,61841780,142101200,48640350,21469448,326443940,0.009571521
Spain,2019,250596060,23649356,9064168,71178160,140025650,48128116,21009910,307787620,0.009696624
Spain,2020,211842610,14325830,8191764,64249780,118806420,48625190,21115966,270245920,0.009804208
Spain,2021,229069380,16270555,8471587,68123810,129748610,48681010,21299176,288960600,0.009918305
Spain,2022,234657020,17872014,7714822,67501400,135100960,48860388,21378316,295155700,0.010034338
Sri Lanka,1950,1626816,995185,0,0,631631,5478744,1042665.06,22759654,0.000502178
Sri Lanka,1951,1545941,641200,32708.998,0,872032,5548385,1052455,22296838,0.000515129
Sri Lanka,1952,1938019,1002042.06,29019,0,906958,5805207.5,1063893.8,22182818,0.000528351
Sri Lanka,1953,2066229.1,1033247.94,32708.998,0,1000272.06,5990321,1076639.2,23087424,0.000542188
Sri Lanka,1954,1784041,769440,39977,0,974624,6111512.5,1090348.8,23163090,0.000556166
Sri Lanka,1955,1663159,508176.97,36263,0,1118720,6247432.5,1104680,24297706,0.000570785
Sri Lanka,1956,1417611,395712,43611,0,978288,6429093.5,1119290.8,24422424,0.000585627
Sri Lanka,1957,2319104,752308,25480,0,1541315,6750658.5,1133838.4,26978840,0.000602008
Sri Lanka,1958,1948922,471769,39902,0,1437250,6914717,1147980.8,27085108,0.000618571
Sri Lanka,1959,2055116.9,469829,47330,0,1537957,7161079,1161375.4,25086342,0.0006345
Sri Lanka,1960,2256667,688832,43611,0,1524224,7472201,1173680,22924838,0.000649823
Sri Lanka,1961,2333641,373728,39977,0,1919936,7274515.5,1126405.5,21751312,0.000664048
Sri Lanka,1962,2560779,377392,43611,0,2139776,7382476,1171609.8,74332600,0.000701864
Sri Lanka,1963,2531527,388384,36343,0,2106800,7873617.5,1188581.5,54543764,0.000731279
Sri Lanka,1964,2271383,468992,36343,0,1766048,8509783,1276845.5,46814510,0.000757946
Sri Lanka,1965,2656043,370064,43611,0,2242368,8476863,1308216.8,39522496,0.00078095
Sri Lanka,1966,2659737,84272,39977,0,2535488,8332482.5,1275504,36287076,0.000801933
Sri Lanka,1967,2945083,370064,94491,0,2480528,8412778,1257647.4,37162950,0.000823097
Sri Lanka,1968,3238085,113584,109029,0,3015472,8593620,1351386.9,32988276,0.00084232
Sri Lanka,1969,4315063,62288,138103,0,4114672.2,8548514,1302002,31913096,0.000860632
Sri Lanka,1970,3593077,58624,159909,0,3374544,8920617,1353306,30664634,0.000878127
Sri Lanka,1971,3193463,36640,188983,0,2967840,9138011,1375153.8,30064666,0.000895563
Sri Lanka,1972,3537879,3664,188983,0,3345232,9080952,1358796.1,29201054,0.00091203
Sri Lanka,1973,3684292,21962,206948,0,3455381,9260853,1391803.4,29077056,0.000928373
Sri Lanka,1974,2929301,21957,232304,0,2675040,9777468,1409167.5,28072890,0.000944851
Sri Lanka,1975,2892985,10992,192617,0,2689376,9468206,1310106.2,31596328,0.000962167
Sri Lanka,1976,2798767,10992,208319,0,2579456,9768312,1404100.2,33644010,0.000980534
Sri Lanka,1977,2911038,3659,170145,0,2737233,10084452,1500423.4,35082508,0.000999436
Sri Lanka,1978,3435544,29312,273512,0,3132720,10217392,1599006.2,29937968,0.001015919
Sri Lanka,1979,3809016,3664,280584,0,3524768,10294136,1615204.9,28522552,0.001031416
Sri Lanka,1980,3388599,3664,266871,0,3118064,10607725,1715253.8,27717608,0.001046454
Sri Lanka,1981,4005570,3667,294228,0,3707675,10912235,1680156.2,27692342,0.00106234
Sri Lanka,1982,4466889,87936,293593,0,4085360,10706490,1685622.9,28800416,0.001078193
Sri Lanka,1983,4854898,76944,227266,0,4550688,10912643,1743475.2,28632456,0.001093361
Sri Lanka,1984,3852101,7328,221077,0,3623696,11478280,1899033.5,28523364,0.001108161
Sri Lanka,1985,3916566,7328,259894.02,0,3649344,11508068,1911730.1,29029690,0.0011233
Sri Lanka,1986,3660301,3664,256444.98,0,3400192,11517515,1907811.2,28445842,0.001138467
Sri Lanka,1987,4026917,0,252997.02,0,3773920,11242389,1931320.6,27676928,0.001152698
Sri Lanka,1988,3456638,0,166366,0,3290272,11620283,1967237.8,27249552,0.00116699
Sri Lanka,1989,3447011,3664,164067,0,3279280,11341994,1949744.1,26263994,0.001180483
Sri Lanka,1990,3830820,3661,162975,0,3664184,11744450,1889731.8,26735644,0.001194117
Sri Lanka,1991,4138236,7328,162796,0,3968112,11262917,1833426.4,27586178,0.001206955
Sri Lanka,1992,5106336,3664,332144,0,4770528,11484751,1931803.8,28830822,0.001220815
Sri Lanka,1993,4975431,3664,274519,0,4697248,11684856,2023897.8,29594864,0.001234992
Sri Lanka,1994,5435205,7328,375221,0,5052656,11986392,2085571.8,32648838,0.001250037
Sri Lanka,1995,5814277,3664,362245,0,5448368,12003004,2051123,32196922,0.001265495
Sri Lanka,1996,6970579,3666,375606,0,6591307,11363204,2087782.9,32813352,0.001279644
Sri Lanka,1997,7520293,7328,390149,0,7122816,11405500,2103235.5,31062600,0.001292468
Sri Lanka,1998,7735926,3664,352966,0,7379296,10570884,2084196.1,30420116,0.001303426
Sri Lanka,1999,8516617,3666,393722,0,8119230.5,10920285,2269350.5,30602948,0.001314874
Sri Lanka,2000,10134099,3664,406179,0,9724256,10894609,2266294.5,31796866,0.00132622
Sri Lanka,2001,10326369,3664,444561,0,9878144,10695580,2224958,31045786,0.001336332
Sri Lanka,2002,10948020,3664,406692,0,10537664,10812460,2409081,32694378,0.001347763
Sri Lanka,2003,10953041,230832,463009,0,10259200,11170238,2238621.2,34022136,0.001359967
Sri Lanka,2004,12147363,230832,554467,0,11362064,10795122,2320933.5,52344108,0.001378747
Sri Lanka,2005,11935225,230832,591481,0,11112912,11519756,2505834.8,39267256,0.00139273
Sri Lanka,2006,11792541,227168,624669,0,10940704,11578256,2438023,38692090,0.001406529
Sri Lanka,2007,12151910,161216,654278,0,11336416,11424592,2391576.5,54629336,0.001427787
Sri Lanka,2008,11987291,219840,687515,0,11079936,12290945,2698740.2,46690220,0.001446121
Sri Lanka,2009,12944645,223504,725205,0,11995936,11948424,2515557.8,43949524,0.001463209
Sri Lanka,2010,13050987,227168,663003,0,12160816,12631677,2539899.5,50233190,0.001483442
Sri Lanka,2011,14886152,1132176,750440,0,13003536,12445227,2765735,46736656,0.001502724
Sri Lanka,2012,15798102,1919493,779172,0,13099438,12575661,2542604.5,42164904,0.001519731
Sri Lanka,2013,14510512,2018863.9,737536,0,11754112,12843990,2312321,39863580,0.001535744
Sri Lanka,2014,17420012,3879362,719339,0,12821310,11839741,2827773.8,40598164,0.001549921
Sri Lanka,2015,19687388,5217536,872747,0,13597104,12915214,2484860.2,45045730,0.001567774
Sri Lanka,2016,22986968,5524433,1028445,0,16434090,12446622,2311473,46736996,0.001586867
Sri Lanka,2017,22872902,5723168,1075765,0,16073969,11460255,2126407.8,43654670,0.001602928
Sri Lanka,2018,20096860,5527970,1084161,0,13484730,12399240,1982149.5,40761350,0.001620766
Sri Lanka,2019,21235596,5903721,1296337,0,14035537,12183313,2455554.2,41457700,0.001637909
Sri Lanka,2020,20624930,7092275,1011273,0,12521382,12636940,3027807.2,41497200,0.001655838
Sri Lanka,2021,23015166,7085058,1503553,0,14426555,12914222,2350722.8,43652524,0.001675557
Sri Lanka,2022,19903072,6643210,1503553,0,11756309,12857803,2236303.5,40329090,0.001693467
Sweden,1950,28655598,17694858,962962,0,9997778,7843657.5,4725234,52041744,0.001639521
Sweden,1951,33436760,19148064,1006697.06,0,13282000,8291548,4785349.5,56379864,0.001670235
Sweden,1952,34520976,18840288,1046674,0,14634016,8717089,4864977.5,56654920,0.001701771
Sweden,1953,32548794,15550016,1162971,0,15835808,9120820,4961402,52769564,0.00173219
Sweden,1954,34493936,14791568,1217485,0,18484880,9582704,5071905,53711810,0.001763722
Sweden,1955,39095560,14770968,1261215,0,23063378,10082076,5193768.5,57176508,0.001797598
Sweden,1956,43375350,13776640,1232022,0,28366688,10591806,5324275,59506012,0.001833103
Sweden,1957,38843164,11211840,1210217,0,26421104,11067545,5460707.5,52043080,0.001865733
Sweden,1958,42070908,10377352,1239399,0,30454156,11606703,5600348.5,52257724,0.001899221
Sweden,1959,42388396,10035696,1395565,0,30957136,12150527,5740479.5,42520444,0.001928932
Sweden,1960,49170520,10116304,1388297,0,37665920,12737974,5878383.5,51584508,0.001963705
Sweden,1961,48799508,9386463,1504481,0,37908560,13378474,6230191,49321708,0.001998082
Sweden,1962,51272588,8676352,1519131,0,41077104,13696944,6340025,50728292,0.00203318
Sweden,1963,55313056,8801511,1631902,0,44879644,13784734,6431151,53897556,0.00206928
Sweden,1964,60368068,8753296,1791702,0,49823070,13898703,6628245,58265620,0.002107116
Sweden,1965,62562212,7866147,1864279,0,52831788,14159589,6763163.5,61269896,0.002146323
Sweden,1966,72517360,7565778,1857025,0,63094560,14471966,6813819.5,72429400,0.002190149
Sweden,1967,68929740,7540512,1926171,0,59463056,14738455,7023561.5,68632500,0.00223186
Sweden,1968,77606030,6617184,1933439,0,69055410,15241053,7196646.5,79627820,0.002278448
Sweden,1969,86381140,6470624,1955245,0,77955260,15762371,7315080.5,89559050,0.002329647
Sweden,1970,92287020,6987248,2013392.9,0,83286380,15296661,7094675.5,96185570,0.002382242
Sweden,1971,84508860,6316736,1955282,0,76236850,14873212,7408812,89218340,0.002430173
Sweden,1972,84703224,5422720,1922473,0,77358030,15135346,7367578.5,89469880,0.002477821
Sweden,1973,87289530,5803776,2094197,0,79391550,16001055,7718248,94334310,0.002528262
Sweden,1974,79822840,5782057,1647809,0,72392970,16089810,7661132,87349790,0.002574816
Sweden,1975,80760120,7086498,1555500,0,72118120,15320505,7710288,88262300,0.002619609
Sweden,1976,88240856,6576880,1433368,0,80230610,15324476,7525628.5,96508300,0.002667149
Sweden,1977,85740390,5375088,1310842,0,79054460,14925973,7498249,93142840,0.002711634
Sweden,1978,79476490,5668208,1180472,0,72627810,15333848,7613012,86762240,0.002752864
Sweden,1979,84868580,6877328,1201139,0,76790110,15751656,7616548,92981340,0.002796518
Sweden,1980,71713690,6408009,1232919,0,64072760,15778446,7429034.5,79224290,0.002832899
Sweden,1981,69388504,5463024,1168488,0,62756990,15723462,7348367,76702120,0.002866834
Sweden,1982,62256744,6730768,1163209,0,54362770,15257799,7269130,68043336,0.002895525
Sweden,1983,58268316,7848288,1135563,0,49284464,15704465,7405467,64709636,0.002923254
Sweden,1984,57308090,9738912,1212248,0,46356930,16083219,7538731,64053812,0.002951071
Sweden,1985,62364010,11743120,1079944,157552,49383390,15959279,7424954.5,70093176,0.002980914
Sweden,1986,62009780,11768768,1044482.94,414032,48782496,15808745,7062531,68208260,0.003009073
Sweden,1987,59694708,11185505,1147584,553230,46808390,15932906,6869633,66514156,0.003036158
Sweden,1988,57425120,11057952,1149746,710816,44506610,16125526,6565653,63022576,0.003061016
Sweden,1989,55520776,10794144,1245943,948976,42531710,16209609,6545287,60923644,0.003084067
Sweden,1990,57520480,11759429,1271954,1588495,41990428,16433865,6599594.5,63013628,0.003109304
Sweden,1991,57751216,11846654,1137052,1715808,42231268,16044999,6433087,64233276,0.003135282
Sweden,1992,57578296,11102862,1089036,1993153,42607770,15939000,6530977,66006324,0.00316139
Sweden,1993,57571904,11050058,1092101,2065265,42505212,16269210,6700587,68644330,0.003187557
Sweden,1994,60025652,11236679,1109469,2027144.9,44744824,16373364,6668825.5,73263304,0.003215801
Sweden,1995,59511812,11224247,1296200,2060715,44029424,16093645,6482820,76359720,0.003246463
Sweden,1996,63381056,12387670,1224911,2223805,46635468,15644806,6718975.5,79983120,0.003278038
Sweden,1997,58383136,10784166,1105406,2253542,43281690,16711472,6588705,76457500,0.003310476
Sweden,1998,58801790,11108223,1133438,2229591,43309470,15759610,6522273.5,77481650,0.003341089
Sweden,1999,55981564,10047579,1139193,2171449,41584856,15959902,6358163.5,73700690,0.003369519
Sweden,2000,54930044,10101613,1287709,2079323,40447840,16039626,6466818,76524950,0.003399296
Sweden,2001,55837570,10941872,1331587,2397481,40175436,15853646,6108315.5,79393460,0.003430175
Sweden,2002,56685396,11419929,1280327,2441995,40494624,16219647,6117986.5,80334760,0.003462946
Sweden,2003,57292190,11549934,1206008,2265954,41209000,16434343,6092413.5,85792800,0.003497664
Sweden,2004,56516890,11814614,1284427,2195923,40175276,16920252,6091249,87768584,0.003533319
Sweden,2005,53875296,10952066,1315105,1867242,38628350,13615761,12176449,87589590,0.003563891
Sweden,2006,53737864,10695811,1442260,2048329.1,38066910,15367209,12919601,89931880,0.003598582
Sweden,2007,52993880,10775390,1339477,2159727,37123650,15138853,12627065,89335860,0.003632406
Sweden,2008,50866404,10344066,1396012,1888190,35674650,14668856,11233408,85546320,0.00366341
Sweden,2009,47238340,7371732,1263165,2483339,34707130,14339902,10100714,81297740,0.00369182
Sweden,2010,53119860,10317481,1323680,3431084,36521400,14141035,10517996,88075816,0.003722538
Sweden,2011,49210624,9471552,1361026,2718358,34127270,14130500,10047585,82093370,0.003751288
Sweden,2012,46711970,8643236,1479022,2355918,32729744,14060411,9057271,79582190,0.003778998
Sweden,2013,45201720,8743960,1402117,2357962,31338992,13593914,9087337,76917090,0.003804139
Sweden,2014,43472692,8291136,1399259,2054223,30381198,13197905,9206212,74929930,0.003827558
Sweden,2015,43418144,8022145.5,1536918,1966600,30490056,13053428,9205298,75343464,0.003851468
Sweden,2016,43413624,8033881,1553613,2260644,30340874,13132425,9189390,75775430,0.003876554
Sweden,2017,42438436,8314811.5,1484312,1811828,29400274,13344612,9317356,75909460,0.003900001
Sweden,2018,42058476,8092565.5,1607177,1885923,29098124,13229276,9154337,74144260,0.003924287
Sweden,2019,40833570,8114731,1356991,1780461,28523234,13156648,9313885,72984104,0.003947554
Sweden,2020,36702516,6648641,1272062,1442336,26362718,13294997,10568429,69069270,0.003969125
Sweden,2021,38633692,6992386,1258572,1900694,27953246,13130880,10448533,72091630,0.003992151
Sweden,2022,37474410,6914393,1258572,1549998,25997226,13064413,9958977,69974670,0.00401342
Switzerland,1950,10232846,6802819,534431,0,2895596,4672421.5,1881526.6,17082260,0.00041682
Switzerland,1951,12298391,8525003,650731,0,3122658,4826037.5,1901295.9,19482854,0.000427226
Switzerland,1952,11224575,7087528,683023,0,3454025,4979464.5,1925830.4,18692898,0.000437494
Switzerland,1953,10333419,5840416,781371,0,3711632,5135942,1954537.5,17951588,0.000447654
Switzerland,1954,12593158,7018183,897407,0,4677568,5300989.5,1986824.8,20366480,0.00045914
Switzerland,1955,13614194,6939616,1046674,0,5627904,5462718,2022099.6,21460574,0.000471353
Switzerland,1956,17060948,8361248,1177508,0,7522192,5635614,2059769.6,25087438,0.00048536
Switzerland,1957,17694314,8811920,1239291,0,7643104,5804198,2099242,25951570,0.000499908
Switzerland,1958,16284983,6206816,1079382,0,8998784,5980639,2139924.5,24926218,0.000514158
Switzerland,1959,16601730,6045600,1326514,0,9229616,6171758.5,2181224.5,26721264,0.000529399
Switzerland,1960,19498528,6877328,1500959,0,11120240,6398948.5,2222549.2,29405806,0.000546105
Switzerland,1961,20360942,5979648,1780799,0,12600496,6584906.5,2326555,29772624,0.000563084
Switzerland,1962,24123366,6250784,1842582,0,16030001,6698941,2413256.5,33571690,0.000581761
Switzerland,1963,29070360,7408608,1769896,0,19891856,6639615,2394441.8,38274444,0.000602261
Switzerland,1964,28129376,5173568,2136959,0,20818848,6677528.5,2418839.2,37201516,0.00062214
Switzerland,1965,30328936,4425578,1994981,0,23908376,6998588,2531029,39677916,0.000643431
Switzerland,1966,31489262,3565487,2137208,0,25786568,7096050,2596365.5,40787652,0.00066513
Switzerland,1967,32519440,2748309,2064506,3664,27702960,7294176,2665243.5,42187148,0.000687523
Switzerland,1968,35981330,2410912,2136959,21984,31411472,7482424.5,2730508,45911812,0.000711646
Switzerland,1969,38046964,2315425,2242137,25646,33463756,7562854,2758688.8,47758190,0.000736485
Switzerland,1970,40244320,2154628,2369769,84280,35635644,7577643.5,2719712.5,49842884,0.000762026
Switzerland,1971,41886484,1461936,2579091,201520,37643936,7514953,2724476.8,51580508,0.000787957
Switzerland,1972,42912590,1300720,2821102,256480.02,38534290,7576594.5,2774431.2,52578816,0.000814143
Switzerland,1973,46197620,1234768,2841507,348080,41773264,7850123,2903604.2,56219372,0.000842103
Switzerland,1974,41420920,1044240,2589849,736464,37050370,7911620.5,2897975.8,51615644,0.000867772
Switzerland,1975,39045844,773104,1856244,1183472,35233024,7814020,2876974.8,49073104,0.000891833
Switzerland,1976,40431144,736464,1746631,1238432,36709616,7910580.5,2947293,50542760,0.00091638
Switzerland,1977,41030600,945312,1796490,1414304,36874496,7929678.5,2985801,51577812,0.0009411
Switzerland,1978,42161600,882947,1820799,1553401,37904452,7920017.5,3071758,53482804,0.000966327
Switzerland,1979,39854600,890270,1935683,1736576,35292068,7957007,3070646.8,50746996,0.000990015
Switzerland,1980,40478160,1286180,2090625,1982403,35118950,8000008.5,3077825.2,51420656,0.001013642
Switzerland,1981,38798396,1916272,2136412,2139776,32605934,7807579,3007792.2,49547228,0.001035765
Switzerland,1982,36571324,1868453,2015935,2260462,30426474,7777302,2946915.5,47214044,0.001056572
Switzerland,1983,40007224,1952733,2011358,2483965,33559170,7884655.5,3005488,50898690,0.001079321
Switzerland,1984,39111570,2000731,2054069,2770243,32286526,7873075,3028431.8,50028188,0.001101587
Switzerland,1985,39762200,2000544.1,2088953,2901888,32770816,7826021,3008584,50523252,0.00112339
Switzerland,1986,42226010,1718416,2152843,2971504,35383250,7769379.5,3005392.5,52841016,0.00114596
Switzerland,1987,40182264,1608496,2263527,3184016,33126224,7651432,2941490.5,50673060,0.001166989
Switzerland,1988,40636268,1384992,2431742,3206000,33613536,7646142,2916696,51109524,0.001187847
Switzerland,1989,39388684,1377792,2675657,3488452,31846782,7677208.5,2903250.5,49705636,0.001207968
Switzerland,1990,44148590,1466628,2550282,3909961,35931900,7568318.5,2809268.8,54430144,0.001230017
Switzerland,1991,46131670,1211279,2221897,4368791,38033930,7510702.5,2810769,56320188,0.001252944
Switzerland,1992,46017530,896490,2082681.9,4580876,38167996,7278544.5,2787041.8,55862630,0.00127518
Switzerland,1993,43610236,763480,1890482,4793907,35868580,6959548,2718768.8,53209504,0.001295194
Switzerland,1994,42669576,778221,2084666,4720991,34798996,6830927,2720964,52097548,0.001314385
Switzerland,1995,43413910,797068,1965873,5181401,35187230,6733195,2707483.2,52688376,0.001333874
Switzerland,1996,44108030,575500,1769781,5622382,35858500,6696332.5,2685972.8,53128936,0.001353319
Switzerland,1997,43045788,499929,1587957,5439343,35248412,6486949,2609359.5,51821964,0.001371807
Switzerland,1998,44623136,439439,1588487,5600080,36724748,6374259.5,2598625.5,53431468,0.001390859
Switzerland,1999,44445530,453229,1586880,5807428,36325572,6208083.5,2556226,52638890,0.00140922
Switzerland,2000,43620736,644585,1704543,5787944,35210788,6093031.5,2499398.2,52144336,0.001427095
Switzerland,2001,45086544,653786,1737098,6025260,36395300,6143500.5,2523849.5,53869864,0.001446193
Switzerland,2002,43466810,594316,1670609,5920514,35017956,6057712.5,2399318.2,51591496,0.001464188
Switzerland,2003,44649640,601893,1634235,6254641,35897284,5935020,2366594,52662250,0.001482265
Switzerland,2004,45232804,587733,1731519,6465667,36159844,5884670,2359767.5,52853500,0.00150037
Switzerland,2005,45776740,633297,1825469,6633992,36370292,5952938,2391545.5,53415910,0.001518927
Switzerland,2006,45364588,679503,1830989,6459401,36103268,5971811,2391908.2,53063484,0.001537463
